area_frac,bg_map_on_self_mean,category,image_id,is_thing,map_inside_mean,map_neutral_mass_frac,map_neutral_mean,map_other_region_mass_frac,map_other_region_mean,map_outside_mass_frac,map_outside_mean,map_self_mass_frac,object_index,own_gt_patch_win_frac,sample_index,size_bucket
0.788330078125,1.8269927295477828e-06,"bear",285,True,0.0012379672843962908,0.0006510523380711675,3.0037017495487817e-06,0.0,0.0,0.0006510523380711675,3.0037017495487817e-06,0.999349057674408,0,1.0,0,"large"
0.81396484375,0.0001117667998187244,"pizza",357903,True,0.001151936361566186,0.03961718827486038,0.00022382594761438668,0.00024390587350353599,1.8067103155772202e-05,0.03986109420657158,0.00020924460841342807,0.9601388573646545,0,0.9232153296470642,500,"large"
0.01318359375,2.6182455258094706e-05,"pizza",357903,True,0.0032557290978729725,0.5827927589416504,0.0032926148269325495,0.37325483560562134,0.000447816273663193,0.9560475945472717,0.000946113548707217,0.0439523383975029,1,1.0,500,"small"
0.097900390625,2.2512676878250204e-06,"person",248616,True,0.005593186244368553,0.0026376002933830023,3.6255673876439687e-06,0.4366455078125,0.002224945230409503,0.4392831027507782,0.00047554328921251,0.5607169270515442,0,0.967581033706665,1020,"medium"
0.11083984375,1.1380816431483254e-06,"person",248616,True,0.0008803525706753135,0.004435820505023003,6.097348432376748e-06,0.8956446051597595,0.004887556657195091,0.9000799655914307,0.0009885558392852545,0.09992000460624695,1,0.017621144652366638,1020,"large"
0.060546875,1.4104886076893308e-06,"person",248616,True,0.009612742811441422,0.006571752019226551,9.033335118147079e-06,0.39743828773498535,0.0016948325792327523,0.40400999784469604,0.00041996873915195465,0.5959901213645935,2,0.5645161271095276,1020,"medium"
0.016357421875,1.1037666354241082e-06,"tennis racket",248616,True,0.001280528143979609,0.002492083702236414,3.425544946367154e-06,0.9760593175888062,0.0034859266597777605,0.9785511493682861,0.0009715078631415963,0.02144884504377842,3,0.17910447716712952,1020,"small"
0.003173828125,4.0324496808352706e-07,"tennis racket",248616,True,0.2345070093870163,0.007227201946079731,9.934297850122675e-06,0.23062503337860107,0.0007864451035857201,0.23785224556922913,0.00023301714099943638,0.7621477842330933,4,0.6153846383094788,1020,"tiny"
0.0009765625,3.833705704892054e-05,"sports ball",248616,True,0.9488648176193237,0.001519597601145506,2.0887939626845764e-06,0.04961562156677246,0.00016790397057775408,0.05113522335886955,4.9985555961029604e-05,0.9488648176193237,5,0.0,1020,"tiny"
