bg_miss_frac,fARI,foreground_pixels,image_id,mBO,mIoU,map_ambiguous_patch_frac,map_kind,map_pair_overlap_mean,map_top1_top2_margin_mean,merge_frac,n_gt,n_objects_caption,n_pred_on_fg,object_dominant_frac_mean,sample_index,split_frac,valid_object_count
0.019157687774196547,0.0,204461,285,0.9661418795585632,0.9260255098342896,0.0,"llm_attention",nan,inf,0.0,1,1,1,0.9808423122258034,0,0.019157687774196547,1
0.005724773035340808,0.23575469851493835,214681,357903,0.4926295876502991,0.5154730677604675,0.061248525977134705,"llm_attention",0.30100396275520325,0.0010028993710875511,0.015305548788486405,2,2,2,0.9378932588700166,500,0.08272739553104373,2
0.03852971845672576,0.2920227646827698,76720,248616,0.26877281069755554,0.30025121569633484,0.24429967999458313,"llm_attention",0.19027671217918396,0.006328456103801727,0.4681145274117456,7,7,7,0.7934227306955942,1020,0.19551616266944735,7
