bg_miss_frac,fARI,foreground_pixels,image_id,mBO,mIoU,map_ambiguous_patch_frac,map_kind,map_pair_overlap_mean,map_top1_top2_margin_mean,merge_frac,n_gt,n_objects_caption,n_pred_on_fg,object_dominant_frac_mean,sample_index,split_frac,valid_object_count
0.018649033311976367,0.0,204461,285,0.9649043679237366,0.9231150150299072,0.0,"llm_attention",nan,inf,0.0,1,1,1,0.9813509666880237,0,0.018649033311976367,1
0.0010984316836516752,0.8888891935348511,16387,4765,0.4562748670578003,0.6152563691139221,0.07352941483259201,"llm_attention",0.037469521164894104,0.02819567546248436,0.026941169283401553,2,2,2,0.9806181910311629,1,0.028010007933117715,2
0.07582130540802878,0.4769030511379242,126719,7386,0.31877371668815613,0.3399418294429779,0.06288032233715057,"llm_attention",0.08459095656871796,0.005337134934961796,0.07833593770013064,5,3,3,0.8310738455789526,2,0.13930034170092884,3
0.003839652528237678,0.7095103859901428,178662,8277,0.44177892804145813,0.41454076766967773,0.10687022656202316,"llm_attention",0.24299472570419312,0.0037130515556782484,0.053883669708275274,3,8,8,0.7404381132673058,3,0.12532043747411312,8
0.005514239555656435,0.4650144875049591,149794,9400,0.18274608254432678,0.15635383129119873,0.2565789520740509,"llm_attention",0.1670140027999878,0.019530165940523148,0.4594141023575533,18,10,10,0.7704866074043983,4,0.23037638356676501,10
0.006825327012982782,0.35113051533699036,122778,10707,0.15514309704303741,0.15718676149845123,0.09463722258806229,"llm_attention",0.16925866901874542,0.015672553330659866,0.4264556339183205,14,12,12,0.786708107534893,5,0.2808809395820098,12
0.03667236140273086,0.590192437171936,76679,11760,0.6118338704109192,0.6917358040809631,0.13548387587070465,"llm_attention",0.28327667713165283,0.005911759566515684,0.17364993840280504,3,3,3,0.783638755030489,6,0.20395414650686627,3
0.005229687892226592,-0.004122464451938868,47804,13201,0.397502601146698,0.5637529492378235,0.0,"llm_attention",nan,inf,0.03751524582579804,2,1,1,0.995940395891271,7,0.005229687892226592,1
0.1641915587411942,0.12869086861610413,260056,14831,0.4642665386199951,0.3636297881603241,0.0,"llm_attention",nan,inf,0.2926199754321232,2,1,1,0.8029083625952068,8,0.1641915587411942,1
0.0021463119709794437,0.0,66160,15746,0.8372287750244141,0.8858931064605713,0.0,"llm_attention",nan,inf,0.0,1,1,1,0.9978536880290205,9,0.0021463119709794437,1
0.005039516916792469,0.9337630271911621,45044,17029,0.46524739265441895,0.5513644218444824,0.028089888393878937,"llm_attention",0.05130762979388237,0.015213923528790474,0.03114889439275275,4,3,3,0.9783854923380317,10,0.026107805701092265,3
0.09584914939066558,0.0,130142,17714,0.696775496006012,0.5867491364479065,0.0,"llm_attention",0.22254125773906708,0.02526724338531494,0.0,1,4,4,0.728412042230794,11,0.27158795776920597,4
0.044184690537295755,0.00455608731135726,217813,19402,0.48198407888412476,0.3223370313644409,0.0,"llm_attention",nan,inf,0.47988606506587766,2,1,1,0.9555485473146008,12,0.044184690537295755,1
0.0,0.3926360011100769,38438,20553,0.08421740680932999,0.10305589437484741,0.06896551698446274,"llm_attention",0.08058452606201172,0.03719203546643257,0.4682865913939331,11,3,3,0.9175118732932667,13,0.06290649877725168,3
0.00185169715701835,0.8397649526596069,71826,22479,0.3753974139690399,0.46340855956077576,0.06093189865350723,"llm_attention",0.06659097969532013,0.006574659608304501,0.04787078236368962,4,3,3,0.9831029392003822,14,0.04414835853312171,3
0.002122015915119363,0.5892274379730225,82940,23126,0.38485005497932434,0.4853600263595581,0.09939759224653244,"llm_attention",0.10658977180719376,0.005353255663067102,0.12225122033734474,3,2,2,0.8796541336984,15,0.11151434772124427,2
0.022618125484120837,0.8314605355262756,6455,24027,0.1446772962808609,0.33419010043144226,0.03846153989434242,"llm_attention",0.11812499165534973,0.052345409989356995,0.03629735298779521,3,2,2,0.9917709202112871,16,0.022927962819519754,2
