image_id,dataset_idx,object_idx,layer,distance_bin,patch_count,cosine_distance,relative_l2
885,8,0,7,near_2_4,137,0.010896326042711735,0.14056545495986938
885,8,0,7,mid_5_8,248,0.00945055577903986,0.12067505717277527
885,8,0,7,far_gt8,513,0.015571932308375835,0.11947408318519592
885,8,0,8,inside,61,0.5098614692687988,1.0045758485794067
885,8,0,8,ring_1,65,0.11503820866346359,0.452251672744751
885,8,0,8,near_2_4,137,0.013139162212610245,0.1534131020307541
885,8,0,8,mid_5_8,248,0.012115898542106152,0.1331370770931244
885,8,0,8,far_gt8,513,0.018958698958158493,0.12984025478363037
885,8,0,9,inside,61,0.4997512996196747,0.9950992465019226
885,8,0,9,ring_1,65,0.11952247470617294,0.4638572037220001
885,8,0,9,near_2_4,137,0.01863994263112545,0.17972473800182343
885,8,0,9,mid_5_8,248,0.018497798591852188,0.1603855937719345
885,8,0,9,far_gt8,513,0.025595569983124733,0.14991900324821472
885,8,0,10,inside,61,0.5264346599578857,1.0218210220336914
885,8,0,10,ring_1,65,0.13259059190750122,0.4872615337371826
885,8,0,10,near_2_4,137,0.020579231902956963,0.18760286271572113
885,8,0,10,mid_5_8,248,0.023963412269949913,0.17649365961551666
885,8,0,10,far_gt8,513,0.031509317457675934,0.16303695738315582
885,8,0,11,inside,61,0.5751160979270935,1.06873619556427
885,8,0,11,ring_1,65,0.15020236372947693,0.518402099609375
885,8,0,11,near_2_4,137,0.026197193190455437,0.21043036878108978
885,8,0,11,mid_5_8,248,0.030284933745861053,0.1977611631155014
885,8,0,11,far_gt8,513,0.038436826318502426,0.1788356453180313
885,8,0,12,inside,61,0.5775619149208069,1.0711500644683838
885,8,0,12,ring_1,65,0.1638413816690445,0.5422008037567139
885,8,0,12,near_2_4,137,0.03661777451634407,0.24525631964206696
885,8,0,12,mid_5_8,248,0.040844593197107315,0.2291760891675949
885,8,0,12,far_gt8,513,0.047231052070856094,0.1999392956495285
885,8,0,13,inside,61,0.6188212633132935,1.1090350151062012
885,8,0,13,ring_1,65,0.18435777723789215,0.574177622795105
885,8,0,13,near_2_4,137,0.04807145893573761,0.27921926975250244
885,8,0,13,mid_5_8,248,0.05178673565387726,0.2610515058040619
885,8,0,13,far_gt8,513,0.058239080011844635,0.22357049584388733
885,8,0,14,inside,61,0.6229904294013977,1.1123292446136475
885,8,0,14,ring_1,65,0.19338087737560272,0.5853573083877563
885,8,0,14,near_2_4,137,0.06252589076757431,0.3134460151195526
885,8,0,14,mid_5_8,248,0.06458598375320435,0.29170823097229004
885,8,0,14,far_gt8,513,0.06693557649850845,0.24654416739940643
885,8,0,15,inside,61,0.6870665550231934,1.1674126386642456
885,8,0,15,ring_1,65,0.22504538297653198,0.6299212574958801
885,8,0,15,near_2_4,137,0.07900451868772507,0.3479394316673279
885,8,0,15,mid_5_8,248,0.07894489914178848,0.32218247652053833
885,8,0,15,far_gt8,513,0.07652394473552704,0.262726753950119
885,8,0,16,inside,61,0.7227729558944702,1.1973501443862915
885,8,0,16,ring_1,65,0.24573814868927002,0.6565329432487488
885,8,0,16,near_2_4,137,0.0934736579656601,0.3738015592098236
885,8,0,16,mid_5_8,248,0.09179411083459854,0.34751442074775696
885,8,0,16,far_gt8,513,0.08397677540779114,0.27852585911750793
885,8,0,17,inside,61,0.7392386794090271,1.2103381156921387
885,8,0,17,ring_1,65,0.25254592299461365,0.6631768941879272
885,8,0,17,near_2_4,137,0.09808949381113052,0.3790516257286072
885,8,0,17,mid_5_8,248,0.09966347366571426,0.3592320680618286
885,8,0,17,far_gt8,513,0.08719285577535629,0.2850256860256195
885,8,0,18,inside,61,0.7615126967430115,1.2281275987625122
885,8,0,18,ring_1,65,0.2747120261192322,0.6907274723052979
885,8,0,18,near_2_4,137,0.11811237037181854,0.4120960235595703
885,8,0,18,mid_5_8,248,0.10411874949932098,0.3673407733440399
885,8,0,18,far_gt8,513,0.09149809926748276,0.2922082543373108
885,8,0,19,inside,61,0.7995808124542236,1.2582879066467285
885,8,0,19,ring_1,65,0.2883453071117401,0.709150493144989
885,8,0,19,near_2_4,137,0.12671519815921783,0.4278727173805237
885,8,0,19,mid_5_8,248,0.11417126655578613,0.38686156272888184
885,8,0,19,far_gt8,513,0.09737425297498703,0.30419427156448364
885,8,0,20,inside,61,0.790627658367157,1.2508792877197266
885,8,0,20,ring_1,65,0.28351151943206787,0.7007770538330078
885,8,0,20,near_2_4,137,0.13706032931804657,0.44082245230674744
885,8,0,20,mid_5_8,248,0.12357714772224426,0.4006376564502716
885,8,0,20,far_gt8,513,0.10306469351053238,0.31401997804641724
885,8,0,21,inside,61,0.7496383190155029,1.218003273010254
885,8,0,21,ring_1,65,0.2752576470375061,0.6925352811813354
885,8,0,21,near_2_4,137,0.1386740654706955,0.4468429386615753
885,8,0,21,mid_5_8,248,0.12519171833992004,0.40803056955337524
885,8,0,21,far_gt8,513,0.10532794147729874,0.3244323432445526
885,8,0,22,inside,61,0.7237318158149719,1.195501685142517
885,8,0,22,ring_1,65,0.26814451813697815,0.6822677850723267
885,8,0,22,near_2_4,137,0.13801926374435425,0.44173523783683777
885,8,0,22,mid_5_8,248,0.11898395419120789,0.39938315749168396
885,8,0,22,far_gt8,513,0.10182628780603409,0.322322815656662
885,8,0,23,inside,61,0.6869230270385742,1.1644134521484375
885,8,0,23,ring_1,65,0.255969762802124,0.6671153903007507
885,8,0,23,near_2_4,137,0.1408820003271103,0.44657716155052185
885,8,0,23,mid_5_8,248,0.11782368272542953,0.3975518047809601
885,8,0,23,far_gt8,513,0.10206679999828339,0.32417699694633484
885,8,0,24,inside,61,0.6898922324180603,1.1670482158660889
885,8,0,24,ring_1,65,0.26156529784202576,0.6752570867538452
885,8,0,24,near_2_4,137,0.1538093537092209,0.46610790491104126
885,8,0,24,mid_5_8,248,0.12811847031116486,0.4153813123703003
885,8,0,24,far_gt8,513,0.1110760048031807,0.3411951959133148
885,8,0,25,inside,61,0.650021493434906,1.1328355073928833
885,8,0,25,ring_1,65,0.2606840133666992,0.6763430833816528
885,8,0,25,near_2_4,137,0.1659812480211258,0.48292598128318787
885,8,0,25,mid_5_8,248,0.12807506322860718,0.41826197504997253
885,8,0,25,far_gt8,513,0.11032482236623764,0.3450888693332672
885,8,0,26,inside,61,0.6690266728401184,1.1499680280685425
885,8,0,26,ring_1,65,0.27307677268981934,0.6951910853385925
885,8,0,26,near_2_4,137,0.18253441154956818,0.5136997103691101
885,8,0,26,mid_5_8,248,0.1456250548362732,0.4518152177333832
885,8,0,26,far_gt8,513,0.12497735023498535,0.37486985325813293
885,8,0,27,inside,61,0.7421802282333374,1.2116862535476685
885,8,0,27,ring_1,65,0.3003460168838501,0.7271047830581665
885,8,0,27,near_2_4,137,0.20640221238136292,0.5513318181037903
885,8,0,27,mid_5_8,248,0.17097784578800201,0.4913617968559265
885,8,0,27,far_gt8,513,0.14150013029575348,0.40242090821266174
1000,9,0,0,inside,79,0.07154032588005066,0.36027976870536804
1000,9,0,0,ring_1,54,2.2075793637554852e-08,0.0
1000,9,0,0,near_2_4,107,-2.7852637973779792e-09,0.0
1000,9,0,0,mid_5_8,138,6.478765524065011e-09,0.0
1000,9,0,0,far_gt8,646,1.937612292834956e-09,0.0
1000,9,0,1,inside,79,0.135778546333313,0.4919639229774475
1000,9,0,1,ring_1,54,8.94875411177054e-05,0.01301522646099329
1000,9,0,1,near_2_4,107,8.576885738875717e-05,0.01264188252389431
1000,9,0,1,mid_5_8,138,7.957911293487996e-05,0.012164350599050522
1000,9,0,1,far_gt8,646,7.292803638847545e-05,0.011350318789482117
1000,9,0,2,inside,79,0.2785493731498718,0.7272037267684937
1000,9,0,2,ring_1,54,0.005370076280087233,0.0934358686208725
1000,9,0,2,near_2_4,107,0.0012543251505121589,0.04759520664811134
1000,9,0,2,mid_5_8,138,0.0008643248002044857,0.03998959809541702
1000,9,0,2,far_gt8,646,0.0006662267842330039,0.0350351557135582
1000,9,0,3,inside,79,0.40771493315696716,0.8909615874290466
1000,9,0,3,ring_1,54,0.014782215468585491,0.16059423983097076
1000,9,0,3,near_2_4,107,0.00294817378744483,0.07295746356248856
1000,9,0,3,mid_5_8,138,0.0023397121112793684,0.06501301378011703
1000,9,0,3,far_gt8,646,0.0015579871833324432,0.05314267799258232
1000,9,0,4,inside,79,0.4523937404155731,0.941239058971405
1000,9,0,4,ring_1,54,0.022839020937681198,0.19464431703090668
1000,9,0,4,near_2_4,107,0.0036463274154812098,0.08130790293216705
1000,9,0,4,mid_5_8,138,0.0027027565520256758,0.06974944472312927
1000,9,0,4,far_gt8,646,0.0016845325008034706,0.055427391082048416
1000,9,0,5,inside,79,0.4479201138019562,0.9378011226654053
1000,9,0,5,ring_1,54,0.027815477922558784,0.21584975719451904
1000,9,0,5,near_2_4,107,0.004329766612499952,0.08860547095537186
1000,9,0,5,mid_5_8,138,0.003148011164739728,0.07507281005382538
1000,9,0,5,far_gt8,646,0.0020136672537773848,0.06052980199456215
1000,9,0,6,inside,79,0.5190651416778564,1.010779857635498
1000,9,0,6,ring_1,54,0.039815906435251236,0.2583010792732239
1000,9,0,6,near_2_4,107,0.005257134325802326,0.09740592539310455
1000,9,0,6,mid_5_8,138,0.0033499577548354864,0.07650014758110046
1000,9,0,6,far_gt8,646,0.0018026948673650622,0.056797049939632416
1000,9,0,7,inside,79,0.5447730422019958,1.0357235670089722
1000,9,0,7,ring_1,54,0.04464983567595482,0.27250543236732483
1000,9,0,7,near_2_4,107,0.006805486045777798,0.1111222356557846
1000,9,0,7,mid_5_8,138,0.003847643965855241,0.08150991052389145
1000,9,0,7,far_gt8,646,0.0018505939515307546,0.05708647146821022
1000,9,0,8,inside,79,0.5314713716506958,1.02387535572052
1000,9,0,8,ring_1,54,0.051575202494859695,0.2914554178714752
1000,9,0,8,near_2_4,107,0.0074628316797316074,0.1169026792049408
1000,9,0,8,mid_5_8,138,0.003967562224715948,0.08327016979455948
1000,9,0,8,far_gt8,646,0.001900200848467648,0.05712262913584709
1000,9,0,9,inside,79,0.5526391267776489,1.0432519912719727
1000,9,0,9,ring_1,54,0.052792105823755264,0.2961924076080322
1000,9,0,9,near_2_4,107,0.008200663141906261,0.12292669713497162
1000,9,0,9,mid_5_8,138,0.004156053066253662,0.0829913318157196
1000,9,0,9,far_gt8,646,0.002048450754955411,0.05803966149687767
1000,9,0,10,inside,79,0.5558667778968811,1.0465507507324219
1000,9,0,10,ring_1,54,0.05537717416882515,0.29961666464805603
1000,9,0,10,near_2_4,107,0.008694766089320183,0.12547920644283295
1000,9,0,10,mid_5_8,138,0.004353673662990332,0.08252260088920593
1000,9,0,10,far_gt8,646,0.0021910173818469048,0.05830295756459236
1000,9,0,11,inside,79,0.5890563726425171,1.0777829885482788
1000,9,0,11,ring_1,54,0.06257177889347076,0.3165592551231384
1000,9,0,11,near_2_4,107,0.010264533571898937,0.13575920462608337
1000,9,0,11,mid_5_8,138,0.004951194394379854,0.08719056099653244
1000,9,0,11,far_gt8,646,0.0026780448388308287,0.062199730426073074
1000,9,0,12,inside,79,0.5952991247177124,1.0834592580795288
1000,9,0,12,ring_1,54,0.06953064352273941,0.3308502435684204
1000,9,0,12,near_2_4,107,0.011873099952936172,0.14405515789985657
1000,9,0,12,mid_5_8,138,0.005569604225456715,0.09174960851669312
1000,9,0,12,far_gt8,646,0.003507917048409581,0.06812478601932526
1000,9,0,13,inside,79,0.6189489960670471,1.1053354740142822
1000,9,0,13,ring_1,54,0.08148626238107681,0.35899657011032104
1000,9,0,13,near_2_4,107,0.016524238511919975,0.16901634633541107
1000,9,0,13,mid_5_8,138,0.0064632645808160305,0.09921107441186905
1000,9,0,13,far_gt8,646,0.0048614079132676125,0.0750703439116478
1000,9,0,14,inside,79,0.6445411443710327,1.128621220588684
1000,9,0,14,ring_1,54,0.08875033259391785,0.36981797218322754
1000,9,0,14,near_2_4,107,0.017348729074001312,0.17251437902450562
1000,9,0,14,mid_5_8,138,0.007035466842353344,0.10095568746328354
1000,9,0,14,far_gt8,646,0.007078910246491432,0.08459001779556274
1000,9,0,15,inside,79,0.6861382126808167,1.164045810699463
1000,9,0,15,ring_1,54,0.09602302312850952,0.38538944721221924
1000,9,0,15,near_2_4,107,0.02002296783030033,0.1832713931798935
1000,9,0,15,mid_5_8,138,0.008812112733721733,0.10714996606111526
1000,9,0,15,far_gt8,646,0.008727406151592731,0.08977915346622467
1000,9,0,16,inside,79,0.7096393704414368,1.1835172176361084
1000,9,0,16,ring_1,54,0.10182007402181625,0.3942395746707916
1000,9,0,16,near_2_4,107,0.02068978361785412,0.18693724274635315
1000,9,0,16,mid_5_8,138,0.009876814670860767,0.11169786006212234
1000,9,0,16,far_gt8,646,0.010487869381904602,0.09668362885713577
1000,9,0,17,inside,79,0.726170539855957,1.1969009637832642
1000,9,0,17,ring_1,54,0.10345140844583511,0.3939874768257141
1000,9,0,17,near_2_4,107,0.020650770515203476,0.18661080300807953
1000,9,0,17,mid_5_8,138,0.010830420069396496,0.11353534460067749
1000,9,0,17,far_gt8,646,0.011511129327118397,0.10047958791255951
1000,9,0,18,inside,79,0.7515106201171875,1.2171097993850708
1000,9,0,18,ring_1,54,0.10658428072929382,0.4007846415042877
1000,9,0,18,near_2_4,107,0.02191590890288353,0.19229818880558014
1000,9,0,18,mid_5_8,138,0.011469501070678234,0.11736730486154556
1000,9,0,18,far_gt8,646,0.012854363769292831,0.10614164918661118
1000,9,0,19,inside,79,0.7877258062362671,1.2460763454437256
1000,9,0,19,ring_1,54,0.11857837438583374,0.41984277963638306
1000,9,0,19,near_2_4,107,0.023602113127708435,0.20021556317806244
1000,9,0,19,mid_5_8,138,0.013628525659441948,0.12697461247444153
1000,9,0,19,far_gt8,646,0.01407479215413332,0.1123766377568245
1000,9,0,20,inside,79,0.7799333930015564,1.2400132417678833
1000,9,0,20,ring_1,54,0.12552282214164734,0.43080469965934753
1000,9,0,20,near_2_4,107,0.026783714070916176,0.21096958220005035
1000,9,0,20,mid_5_8,138,0.01566470041871071,0.1333954781293869
1000,9,0,20,far_gt8,646,0.01685350202023983,0.12083607167005539
1000,9,0,21,inside,79,0.7630916833877563,1.2260371446609497
1000,9,0,21,ring_1,54,0.12998312711715698,0.43740347027778625
1000,9,0,21,near_2_4,107,0.027202889323234558,0.21243570744991302
1000,9,0,21,mid_5_8,138,0.017755666747689247,0.14073783159255981
1000,9,0,21,far_gt8,646,0.018501272425055504,0.12772074341773987
1000,9,0,22,inside,79,0.7462764978408813,1.2111376523971558
1000,9,0,22,ring_1,54,0.12785354256629944,0.43327364325523376
1000,9,0,22,near_2_4,107,0.027836229652166367,0.21467992663383484
1000,9,0,22,mid_5_8,138,0.018337195739150047,0.1442481428384781
1000,9,0,22,far_gt8,646,0.019986458122730255,0.1343993842601776
1000,9,0,23,inside,79,0.7041698694229126,1.1763626337051392
1000,9,0,23,ring_1,54,0.1318819224834442,0.4389144480228424
1000,9,0,23,near_2_4,107,0.028801700100302696,0.21776284277439117
1000,9,0,23,mid_5_8,138,0.01996215246617794,0.14960944652557373
1000,9,0,23,far_gt8,646,0.022252097725868225,0.14361178874969482
1000,9,0,24,inside,79,0.7105202674865723,1.1818476915359497
1000,9,0,24,ring_1,54,0.13332995772361755,0.4449208080768585
1000,9,0,24,near_2_4,107,0.029811391606926918,0.2214372754096985
1000,9,0,24,mid_5_8,138,0.022638827562332153,0.1589900404214859
1000,9,0,24,far_gt8,646,0.026646386831998825,0.15840643644332886
1000,9,0,25,inside,79,0.6650949120521545,1.1426242589950562
1000,9,0,25,ring_1,54,0.1355406641960144,0.4475271999835968
1000,9,0,25,near_2_4,107,0.03094874508678913,0.22637797892093658
1000,9,0,25,mid_5_8,138,0.025691479444503784,0.16857938468456268
1000,9,0,25,far_gt8,646,0.027904661372303963,0.16603626310825348
1000,9,0,26,inside,79,0.6564275026321411,1.1344150304794312
1000,9,0,26,ring_1,54,0.1403542459011078,0.458125501871109
1000,9,0,26,near_2_4,107,0.03300521895289421,0.23277157545089722
1000,9,0,26,mid_5_8,138,0.029339326545596123,0.18124455213546753
1000,9,0,26,far_gt8,646,0.032413192093372345,0.18204662203788757
1000,9,0,27,inside,79,0.714147686958313,1.183839201927185
1000,9,0,27,ring_1,54,0.1584804654121399,0.48724058270454407
1000,9,0,27,near_2_4,107,0.037141576409339905,0.24738800525665283
