bg_miss_frac,fARI,foreground_pixels,image_id,mBO,mIoU,map_ambiguous_patch_frac,map_kind,map_pair_overlap_mean,map_top1_top2_margin_mean,merge_frac,n_gt,n_objects_caption,n_pred_on_fg,object_dominant_frac_mean,sample_index,split_frac,valid_object_count
0.011186732378940781,0.0,51132,285,0.9550073742866516,0.8979764580726624,0.0,"sigmoid_dot",nan,inf,0.0,1,1,1,0.9888132676210593,0,0.011186732378940781,1
0.0019569471624266144,0.95942223072052,4088,4765,0.5736674666404724,0.7002875208854675,0.0,"sigmoid_dot",0.03572594001889229,0.6638760566711426,0.009313725490196078,2,2,2,0.981648870185885,1,0.011252446183953033,2
0.20197075450841676,0.21566082537174225,31663,7386,0.15391622483730316,0.2281632274389267,0.1112600564956665,"sigmoid_dot",0.09445983171463013,0.6827067732810974,0.030789931929713472,5,7,3,0.7922862243993338,2,0.21460379622903705,7
0.00020149103364900262,0.8664326071739197,44667,8277,0.5730321407318115,0.5522586107254028,0.0331210196018219,"sigmoid_dot",0.1263134628534317,0.7289549708366394,0.025012315822473017,3,8,5,0.9490961091131852,3,0.03790270221864016,8
0.25761669118630465,0.3076786696910858,37385,9400,0.1399206668138504,0.11439208686351776,0.22789116203784943,"sigmoid_dot",0.10729501396417618,0.5033828616142273,0.4537363983569936,18,15,10,0.716241320891256,4,0.3049351344121974,15
0.3038544316180787,0.2870742380619049,30666,10707,0.12865693867206573,0.130763977766037,0.0466507188975811,"sigmoid_dot",0.040197715163230896,0.7390608191490173,0.3427955780400974,14,19,9,0.7829241093072362,5,0.36085567077545166,19
0.48920261437908497,0.5637984275817871,19125,11760,0.3992668390274048,0.44338423013687134,0.1328125,"sigmoid_dot",0.10410700738430023,0.6494207382202148,0.0,3,6,3,0.8114688533487384,6,0.17992156862745098,6
0.33597662771285475,0.07817700505256653,11980,13201,0.29307499527931213,0.4845411479473114,0.03940886631608009,"sigmoid_dot",0.08400951325893402,0.795103907585144,0.0,2,5,1,0.8450594256961915,7,0.2981636060100167,5
0.3086775142008282,0.09887786209583282,64961,14831,0.4953726530075073,0.3824223577976227,0.0,"sigmoid_dot",nan,inf,0.4837115054888775,2,1,1,0.76,8,0.3086775142008282,1
0.199939649969825,0.0,16570,15746,0.7094236612319946,0.802778959274292,0.021739130839705467,"sigmoid_dot",0.038836520165205,0.8372634649276733,0.0,1,6,1,0.8000603500301751,9,0.199939649969825,6
0.012004268184243286,0.9687188267707825,11246,17029,0.48684588074684143,0.5691072344779968,0.05397448316216469,"sigmoid_dot",0.042421527206897736,0.7650201916694641,0.010440104401044011,4,9,3,0.9870741470993427,10,0.012359950204517162,9
0.9210315504067045,0.0,32456,17714,0.582062840461731,0.5053452253341675,0.0019646366126835346,"sigmoid_dot",0.042377252131700516,0.9378461837768555,0.0,1,5,4,0.9210315504067045,11,0.07896844959329553,5
0.38401763571231745,0.41327905654907227,54435,19402,0.6302407383918762,0.5540223121643066,0.001818181830458343,"sigmoid_dot",0.02933979406952858,0.7562101483345032,0.2363186305210104,2,2,1,0.8206628336770372,12,0.17856158721410856,2
0.26308654848800833,0.3619394898414612,9590,20553,0.10028781741857529,0.14140111207962036,0.015053763054311275,"sigmoid_dot",0.07572602480649948,0.8633535504341125,0.33564454506862884,11,5,3,0.8266527136040814,13,0.20114702815432742,5
0.006575647812761215,0.898418664932251,17945,22479,0.4422728419303894,0.5178824663162231,0.03729281947016716,"sigmoid_dot",0.04108194261789322,0.766996443271637,0.02440118920738206,4,7,3,0.9863900190001108,14,0.025410977988297577,7
0.24803548184929855,0.6493983864784241,20743,23126,0.34951940178871155,0.44608640670776367,0.006036217324435711,"sigmoid_dot",0.029519274830818176,0.8300163745880127,0.005513527375304526,3,4,2,0.7997995329353843,15,0.23670635877163382,4
0.474671669793621,0.028314249590039253,1599,24027,0.08815893530845642,0.3061574101448059,0.004454343114048243,"sigmoid_dot",0.0946987047791481,0.9522094130516052,0.0,3,5,1,0.854586129753915,16,0.4065040650406504,5
0.29147681586705976,0.4991387128829956,14924,25393,0.2500704228878021,0.3025849759578705,0.026143791154026985,"sigmoid_dot",0.030854053795337677,0.7516270875930786,0.014564024966899944,5,9,5,0.8584613709006794,17,0.30427499329938357,9
0.09936310709959754,0.5293975472450256,51186,27696,0.415498822927475,0.41522473096847534,0.0,"sigmoid_dot",0.02415916696190834,0.9157304763793945,0.031691973969631235,4,4,4,0.7274183197107708,18,0.12186926112608916,4
0.12013685239491691,0.8931235671043396,10230,29596,0.18728844821453094,0.24999944865703583,0.04437229409813881,"sigmoid_dot",0.02815675176680088,0.7842836976051331,0.04032885234973892,7,15,7,0.7465922320435665,19,0.15190615835777127,15
0.2507146638433033,0.1601044237613678,9445,31093,0.2317865937948227,0.3692520558834076,0.006849315017461777,"sigmoid_dot",0.06549763679504395,0.9315490126609802,0.0062173237247421225,4,10,3,0.8725068870523416,20,0.22826892535733193,10
0.14002491177081172,0.4499187767505646,9634,32081,0.49878180027008057,0.6342102289199829,0.017578125,"sigmoid_dot",0.03575880452990532,0.8984150290489197,0.00687990343995172,2,4,2,0.7642066569891495,21,0.14594145733859248,4
0.08348134991119005,0.7153187394142151,2252,33005,0.5693203210830688,0.7052968144416809,0.014734773896634579,"sigmoid_dot",0.024164393544197083,0.8866572380065918,0.02374031007751938,2,5,2,0.8638922216833023,22,0.10523978685612789,5
0.04757462686567164,0.0,6432,34205,0.45877566933631897,0.6735386252403259,0.0283203125,"sigmoid_dot",0.12878479063510895,0.8269772529602051,0.0,1,5,2,0.8062810945273632,23,0.19371890547263682,5
0.21401497053670968,0.258333295583725,31395,35770,0.35804814100265503,0.35593724250793457,0.059490084648132324,"sigmoid_dot",0.04542450234293938,0.5908473134040833,0.41270870481439453,4,6,3,0.7432670694909684,24,0.263513298295907,6
0.165233167585002,0.5460498929023743,29764,37670,0.44070735573768616,0.5113673806190491,0.01252609584480524,"sigmoid_dot",0.02303263358771801,0.8299267292022705,0.061579328664573774,3,5,3,0.6176993156461884,25,0.23155489853514313,5
0.09867995587172367,0.33569449186325073,26287,38829,0.2353850156068802,0.2724301517009735,0.05912863090634346,"sigmoid_dot",0.027215080335736275,0.6698431372642517,0.3168024310977926,10,19,12,0.6597165739917124,26,0.45368433065773955,19
0.3590784024902032,0.5762655735015869,35981,40083,0.2466573566198349,0.2571124732494354,0.046854082494974136,"sigmoid_dot",0.04805069416761398,0.7596781849861145,0.03564459477039157,11,12,6,0.7794091273048007,27,0.2042744781968261,12
0.12518175809649704,0.007749105803668499,45390,42070,0.4048994183540344,0.48224833607673645,0.02823018468916416,"sigmoid_dot",0.054366566240787506,0.8865026831626892,0.0,2,8,2,0.9368386243386244,28,0.12623925974884337,8
0.3418054338299737,0.031703222543001175,2282,43314,0.08850626647472382,0.2117854505777359,0.03733333200216293,"sigmoid_dot",0.048840489238500595,0.8307122588157654,0.2636484687083888,5,5,2,0.8176635942485324,29,0.5127081507449606,5
0.19131475465891606,0.5726547241210938,29245,44279,0.18988779187202454,0.21598020195960999,0.08916323632001877,"sigmoid_dot",0.07066883891820908,0.5304663181304932,0.13298097251585625,10,20,8,0.881827632468633,30,0.2309454607625235,20
0.26782682512733447,0.0,7068,50165,0.5283308029174805,0.7258956432342529,0.02286282368004322,"sigmoid_dot",0.04656176269054413,0.8685207962989807,0.0,1,8,1,0.7321731748726655,31,0.26782682512733447,8
0.2589338765809354,0.5033576488494873,23562,51309,0.32656556367874146,0.40270671248435974,0.0364583320915699,"sigmoid_dot",0.05975429341197014,0.7813308238983154,0.16453811351010825,4,8,3,0.7041466766518136,32,0.2975129445717681,8
0.14338132837900605,0.5248992443084717,21530,52007,0.27650073170661926,0.3432140648365021,0.02845100127160549,"sigmoid_dot",0.07956507802009583,0.7494382858276367,0.015344575177574147,5,12,4,0.9029151543981776,33,0.15615420343706457,12
0.17885308149157822,0.35203176736831665,10271,53624,0.2020948976278305,0.29333823919296265,0.08476395159959793,"sigmoid_dot",0.05750647932291031,0.681044340133667,0.02335783732511264,6,10,3,0.821606158640932,34,0.16687761659040015,10
0.09804389312977099,0.6334983110427856,33536,54654,0.6114240288734436,0.6161949038505554,0.03648068755865097,"sigmoid_dot",0.04795020446181297,0.7374898791313171,0.025092568103676275,2,10,2,0.9241768422822698,35,0.12067628816793893,10
0.3979893082262826,0.41890332102775574,12533,61418,0.2274554818868637,0.23185230791568756,0.08443540334701538,"sigmoid_dot",0.04785663262009621,0.6759785413742065,0.2931742876076872,11,19,10,0.7316518464713332,36,0.2525333120561717,19
0.0,0.08402740210294724,23724,62554,0.16983309388160706,0.2711315155029297,0.1484375,"sigmoid_dot",0.07143785804510117,0.47077012062072754,0.028241443264205024,2,7,6,0.8653735011576524,37,0.07342775248693306,7
0.044548651817116064,0.0,6824,64495,0.4865671694278717,0.6849942803382874,0.07365145534276962,"sigmoid_dot",0.1551860123872757,0.4174477159976959,0.0,1,5,1,0.9554513481828839,38,0.044548651817116064,5
0.0,1.0,27340,66523,0.5408399701118469,0.46657925844192505,0.04785643145442009,"sigmoid_dot",0.07630898803472519,0.7184931039810181,0.0,1,5,1,1.0,39,0.0,5
0.09943258578762497,0.736781120300293,22206,67180,0.662722647190094,0.7120948433876038,0.019204389303922653,"sigmoid_dot",0.05318552255630493,0.8940901756286621,0.00885088508850885,2,4,2,0.9103186982564907,40,0.10740340448527425,4
0.3971303501945525,0.517799437046051,4112,68387,0.20344111323356628,0.3145395517349243,0.2876712381839752,"sigmoid_dot",0.12086080014705658,0.6559740900993347,0.035498184751916094,5,9,4,0.824046594869906,41,0.2232490272373541,9
0.15418707149853086,0.5767779350280762,40840,70158,0.5633628964424133,0.5694584846496582,0.009380863048136234,"sigmoid_dot",0.06591542065143585,0.8515018224716187,0.11420548302116203,3,3,3,0.7227057064001882,42,0.25078354554358473,3
0.9096106137417754,-0.08825069665908813,18542,72281,0.1343848705291748,0.262805312871933,0.16129031777381897,"sigmoid_dot",0.09323110431432724,0.6623491644859314,0.0,2,8,1,0.9469048976747133,43,0.09038938625822457,8
0.023841334877230485,0.7388173937797546,33681,74733,0.27467477321624756,0.29254594445228577,0.12955975532531738,"sigmoid_dot",0.053118519484996796,0.6432920694351196,0.12281768964048909,13,16,14,0.7461008431948268,44,0.13137970962857398,16
0.016568800558452758,0.8748373985290527,48706,78420,0.6832483410835266,0.6626744270324707,0.017786560580134392,"sigmoid_dot",0.044747333973646164,0.874993085861206,0.031608175536023714,3,6,3,0.916670667873723,45,0.04765326653800353,6
0.2052605293823872,0.6870907545089722,6007,79144,0.5517282485961914,0.6794281005859375,0.017167381942272186,"sigmoid_dot",0.09155029058456421,0.7928818464279175,0.017385839966485128,2,6,2,0.7751599299524679,46,0.21907774263359414,6
0.10748221906116642,5.399775204750767e-07,17575,80057,0.598908007144928,0.6940878629684448,0.007102272938936949,"sigmoid_dot",0.0577281154692173,0.8526158928871155,0.0,1,2,1,0.8925177809388336,47,0.10748221906116642,2
0.20706948640483383,0.48414114117622375,16550,81766,0.3730064630508423,0.4845656752586365,0.005076142027974129,"sigmoid_dot",0.04193021357059479,0.8625080585479736,0.0,3,6,3,0.6606967863615217,48,0.20706948640483383,6
0.0,0.0,42602,85195,0.9528602361679077,0.708203911781311,0.00706357229501009,"sigmoid_dot",0.036842431873083115,0.9114746451377869,0.0,1,3,2,0.9978170038965307,49,0.0021829961034693208,3
0.5219854941069809,0.6150484085083008,30884,88250,0.4387047290802002,0.3643472194671631,0.008116883225739002,"sigmoid_dot",0.04416894167661667,0.9126510620117188,0.22563164668427826,2,2,1,0.9143789841661526,50,0.10785520010361352,2
