bg_miss_frac,fARI,foreground_pixels,image_id,mBO,mIoU,map_ambiguous_patch_frac,map_kind,map_pair_overlap_mean,map_top1_top2_margin_mean,merge_frac,n_gt,n_objects_caption,n_pred_on_fg,object_dominant_frac_mean,sample_index,split_frac,valid_object_count
0.5134553704138308,0.0,51132,285,0.48652559518814087,0.42037433385849,0.0,"llm_attention",nan,inf,0.0,1,1,1,0.5134553704138308,0,0.4865446295861691,1
0.212573385518591,0.5427684187889099,4088,4765,0.4575812816619873,0.6197142004966736,0.0,"llm_attention",9.378311321972532e-11,0.02941170334815979,0.018949984467225848,2,2,2,0.8422089106454445,1,0.22749510763209393,2
0.7498341913274169,-0.09636536985635757,31663,7386,0.07628786563873291,0.12829025089740753,0.004021447617560625,"llm_attention",1.839509786805138e-05,0.009357836097478867,0.0003787400580734756,5,7,3,0.9437111549528681,2,0.25016580867258315,7
0.049320527458750305,0.18015670776367188,44667,8277,0.3038409650325775,0.31109029054641724,0.05095541477203369,"llm_attention",0.10988150537014008,0.005738972686231136,0.14174359457422758,3,8,8,0.4914435498154137,3,0.5247945910851411,8
0.241299986625652,0.18081548810005188,37385,9400,0.1464039534330368,0.12205248326063156,0.05782312899827957,"llm_attention",0.017174938693642616,0.026193736121058464,0.4777887462981244,18,15,11,0.6202095719509911,4,0.4505550354420222,15
0.3566490575882084,0.16229355335235596,30666,10707,0.12124574929475784,0.13112744688987732,0.07296650856733322,"llm_attention",0.02195996232330799,0.018472090363502502,0.3190734451822191,14,19,12,0.6843301331555957,5,0.49954346833626817,19
0.6316339869281046,0.20828065276145935,19125,11760,0.2797645032405853,0.36293721199035645,0.0068359375,"llm_attention",0.047304924577474594,0.0044734887778759,0.028956706884315116,3,6,3,0.654460176075455,6,0.3501699346405229,6
0.4134390651085142,0.03720737621188164,11980,13201,0.27819156646728516,0.4755047857761383,0.0,"llm_attention",4.0135842027666513e-07,0.006157611962407827,0.0,2,5,1,0.8048061074000173,7,0.3756260434056761,5
0.6431859115469282,0.8984872698783875,64961,14831,0.9388937950134277,0.6781031489372253,0.0,"llm_attention",nan,inf,0.03611027222917296,2,1,1,0.9717814083624102,8,0.025877064700358676,1
0.7109837054918527,0.0,16570,15746,0.2890163064002991,0.5475404262542725,0.0,"llm_attention",4.3994533016622484e-10,0.006211156491190195,0.0,1,6,1,0.7109837054918527,9,0.28901629450814725,6
0.16361372932598256,0.7031071782112122,11246,17029,0.5127471089363098,0.5984615683555603,0.001962708542123437,"llm_attention",0.0015614141011610627,0.008717237040400505,0.01934935147778014,4,9,3,0.887607853253894,10,0.1698381646807754,9
0.4925745624845945,0.0,32456,17714,0.3529376685619354,0.3907826244831085,0.0,"llm_attention",7.805450081832532e-07,0.00650282297283411,0.0,1,5,4,0.4925745624845945,11,0.5074254375154055,5
0.21730504271149076,0.08431851118803024,54435,19402,0.44135192036628723,0.41304001212120056,0.0,"llm_attention",2.1910369074618075e-09,0.0036362616810947657,0.4050603201427029,2,2,1,0.781718369965239,12,0.21730504271149076,2
0.5559958289885297,0.11355091631412506,9590,20553,0.0982821062207222,0.1204724982380867,0.023655913770198822,"llm_attention",0.00013695142115466297,0.00428807083517313,0.5307656176608736,11,5,3,0.7854409606736815,13,0.2934306569343066,5
0.05355252159375871,0.31897276639938354,17945,22479,0.3461105227470398,0.4290991723537445,0.004143646452575922,"llm_attention",0.0012597391614690423,0.008444004692137241,0.04769194536033914,4,7,3,0.8493982853167731,14,0.38172192811368066,7
0.7426601745167044,0.0267514418810606,20743,23126,0.1554490178823471,0.2951641082763672,0.0,"llm_attention",1.72118163277446e-07,0.008036945946514606,0.0,3,4,2,0.8366207795697701,15,0.2573398254832956,4
0.031269543464665414,0.09317024052143097,1599,24027,0.08209636807441711,0.25214922428131104,0.014476615004241467,"llm_attention",0.0012014644453302026,0.005289813503623009,0.03808908973531311,3,5,2,0.8556030099654262,16,0.3220762976860538,5
