pair,image_id_A,image_id_B,layer,inside_mean,outside_mean,inside_outside_ratio,auroc,top_gt_area_precision,center_of_mass_distance_normalized,foreground_query_fraction
2,14888,52565,5,0.004941477440297604,0.0028203227557241917,1.75209641456604,0.7948483228683472,0.751937985420227,0.12856072187423706,0.50390625
2,14888,52565,6,0.005119426175951958,0.002978576347231865,1.7187494039535522,0.8242690563201904,0.7674418687820435,0.1311744749546051,0.50390625
2,14888,52565,7,0.00524836266413331,0.0030633925925940275,1.7132517099380493,0.8402612209320068,0.7829457521438599,0.13240599632263184,0.50390625
2,14888,52565,8,0.004979683551937342,0.0029203048907220364,1.705193042755127,0.8522248864173889,0.7984496355056763,0.13330067694187164,0.50390625
2,14888,52565,9,0.0047033485025167465,0.002789062913507223,1.686354398727417,0.848135232925415,0.7984496355056763,0.13488060235977173,0.50390625
2,14888,52565,10,0.004330371040850878,0.0025439609307795763,1.7022160291671753,0.8499664068222046,0.8062015771865845,0.13369472324848175,0.50390625
2,14888,52565,11,0.004877639003098011,0.003166574751958251,1.5403517484664917,0.7736067771911621,0.713178277015686,0.14774088561534882,0.50390625
2,14888,52565,12,0.0046153138391673565,0.0029451902955770493,1.567068099975586,0.787157416343689,0.7209302186965942,0.1452132761478424,0.50390625
2,14888,52565,13,0.004361740313470364,0.0027730411384254694,1.572908639907837,0.8011353015899658,0.7441860437393188,0.1446315497159958,0.50390625
2,14888,52565,14,0.004326690919697285,0.002802208298817277,1.5440289974212646,0.8028444051742554,0.7286821603775024,0.14696861803531647,0.50390625
2,14888,52565,15,0.0179760679602623,0.026158932596445084,0.687186598777771,0.44210460782051086,0.41085270047187805,0.21719923615455627,0.50390625
2,14888,52565,16,0.017820147797465324,0.026252375915646553,0.6788013577461243,0.37459561228752136,0.39534884691238403,0.22070156037807465,0.50390625
2,14888,52565,17,0.015684053301811218,0.02277528867125511,0.6886434555053711,0.3576267957687378,0.39534884691238403,0.22059008479118347,0.50390625
2,14888,52565,18,0.01398023683577776,0.02030988037586212,0.6883465647697449,0.34309956431388855,0.39534884691238403,0.2211158275604248,0.50390625
2,14888,52565,19,0.011357217095792294,0.016837432980537415,0.6745218634605408,0.3164865970611572,0.3720930218696594,0.22349333763122559,0.50390625
2,14888,52565,20,0.051311589777469635,0.04110102728009224,1.2484259605407715,0.6138070225715637,0.6201550364494324,0.14090074598789215,0.50390625
2,14888,52565,21,0.07502702623605728,0.05372348800301552,1.3965405225753784,0.6645302772521973,0.643410861492157,0.13579419255256653,0.50390625
2,14888,52565,22,0.061174191534519196,0.042592450976371765,1.4362684488296509,0.6856497526168823,0.643410861492157,0.13431942462921143,0.50390625
2,14888,52565,23,0.0482337661087513,0.03326442837715149,1.4500104188919067,0.6877250671386719,0.643410861492157,0.13349582254886627,0.50390625
2,14888,52565,24,0.04321540892124176,0.02995872125029564,1.4424984455108643,0.6895562410354614,0.6511628031730652,0.1332460343837738,0.50390625
2,14888,52565,25,0.039159610867500305,0.026996297761797905,1.4505548477172852,0.6930354833602905,0.6511628031730652,0.13309386372566223,0.50390625
2,14888,52565,26,0.04382630065083504,0.031177109107375145,1.4057204723358154,0.6943172812461853,0.6589147448539734,0.134793221950531,0.50390625
2,14888,52565,27,0.08697857707738876,0.06165817379951477,1.4106576442718506,0.7041445374488831,0.6589147448539734,0.1352005898952484,0.50390625
3,63552,554291,0,0.002438620198518038,0.004222257528454065,0.5775631070137024,0.3813370168209076,0.5740740895271301,0.15234467387199402,0.6328125
3,63552,554291,1,0.0026907583232969046,0.004553217440843582,0.5909575819969177,0.3521145284175873,0.5679012537002563,0.15003925561904907,0.6328125
3,63552,554291,2,0.0033466974273324013,0.005717466585338116,0.5853462219238281,0.32591280341148376,0.5493826866149902,0.1602914035320282,0.6328125
3,63552,554291,3,0.0034357779659330845,0.00569640938192606,0.6031479835510254,0.32308903336524963,0.5308641791343689,0.1622813642024994,0.6328125
3,63552,554291,4,0.003672071499750018,0.005923776421695948,0.6198869347572327,0.31901758909225464,0.5432098507881165,0.1603807806968689,0.6328125
3,63552,554291,5,0.0036505924072116613,0.0056208656169474125,0.6494715809822083,0.30936431884765625,0.5246913433074951,0.15879251062870026,0.6328125
3,63552,554291,6,0.003986710216850042,0.0058858441188931465,0.677338719367981,0.2978723347187042,0.5308641791343689,0.15199360251426697,0.6328125
3,63552,554291,7,0.004169044084846973,0.006044553127139807,0.6897191405296326,0.2950485944747925,0.5370370149612427,0.14909569919109344,0.6328125
3,63552,554291,8,0.004140118602663279,0.005822916515171528,0.7110042572021484,0.28467297554016113,0.5308641791343689,0.14347292482852936,0.6328125
3,63552,554291,9,0.0042349123395979404,0.005748175084590912,0.7367402911186218,0.29169949889183044,0.5308641791343689,0.1399155706167221,0.6328125
3,63552,554291,10,0.004159484524279833,0.005562030244618654,0.747835636138916,0.2834252715110779,0.5246913433074951,0.13581423461437225,0.6328125
3,63552,554291,11,0.004066630732268095,0.005366140976548195,0.7578315138816833,0.28618335723876953,0.5308641791343689,0.13260409235954285,0.6328125
3,63552,554291,12,0.0037772152572870255,0.005082195624709129,0.74322509765625,0.27744942903518677,0.5246913433074951,0.1356666535139084,0.6328125
3,63552,554291,13,0.003565544728189707,0.0048348549753427505,0.7374667525291443,0.26096662878990173,0.5061728358268738,0.1358334869146347,0.6328125
3,63552,554291,14,0.0034952815622091293,0.0047660889104008675,0.7333647608757019,0.25433412194252014,0.5123456716537476,0.13611534237861633,0.6328125
3,63552,554291,15,0.004151895642280579,0.005209465976804495,0.7969906330108643,0.3266351521015167,0.5308641791343689,0.1228610947728157,0.6328125
3,63552,554291,16,0.00447644991800189,0.005409817676991224,0.8274677991867065,0.3640661835670471,0.5493826866149902,0.11778928339481354,0.6328125
3,63552,554291,17,0.004310708958655596,0.005200901068747044,0.8288388848304749,0.3576963543891907,0.5493826866149902,0.11782944202423096,0.6328125
3,63552,554291,18,0.004403367638587952,0.005067542660981417,0.8689354658126831,0.3869844973087311,0.5617284178733826,0.11693493276834488,0.6328125
3,63552,554291,19,0.004021942615509033,0.004374340642243624,0.9194397330284119,0.43971630930900574,0.5987654328346252,0.11290675401687622,0.6328125
3,63552,554291,20,0.017691979184746742,0.011932842433452606,1.4826290607452393,0.5584449768066406,0.6358024477958679,0.06399554759263992,0.6328125
3,63552,554291,21,0.023747749626636505,0.017989279702305794,1.3201056718826294,0.581100583076477,0.6604938507080078,0.07642877846956253,0.6328125
3,63552,554291,22,0.019519010558724403,0.014623529277741909,1.334767460823059,0.6442736983299255,0.7283950448036194,0.07226245850324631,0.6328125
3,63552,554291,23,0.01907266303896904,0.014420613646507263,1.3225971460342407,0.6442736983299255,0.7283950448036194,0.0897928848862648,0.6328125
3,63552,554291,24,0.016949599608778954,0.013015427626669407,1.3022699356079102,0.650643527507782,0.7283950448036194,0.0906795859336853,0.6328125
3,63552,554291,25,0.01526605524122715,0.01182509120553732,1.2909883260726929,0.6520882844924927,0.7345678806304932,0.09123434871435165,0.6328125
3,63552,554291,26,0.01790778338909149,0.014007137157022953,1.2784756422042847,0.6574074029922485,0.7345678806304932,0.0941348746418953,0.6328125
3,63552,554291,27,0.03773630037903786,0.031766075640916824,1.187943458557129,0.6437483429908752,0.7283950448036194,0.10062864422798157,0.6328125
4,348243,252216,0,0.0019079488702118397,0.004577180836349726,0.4168393015861511,0.38676175475120544,0.35185185074806213,0.12814861536026,0.421875
4,348243,252216,1,0.002272134181112051,0.00546035123988986,0.41611501574516296,0.3397147059440613,0.29629629850387573,0.14406561851501465,0.421875
4,348243,252216,2,0.0034719977993518114,0.006723479833453894,0.5163989067077637,0.3410285413265228,0.3055555522441864,0.134089395403862,0.421875
4,348243,252216,3,0.0034818185959011316,0.006680832710117102,0.5211653709411621,0.3202577531337738,0.24074074625968933,0.13660620152950287,0.421875
4,348243,252216,4,0.0036293952725827694,0.0067478385753929615,0.5378603935241699,0.299424409866333,0.2222222238779068,0.13400264084339142,0.421875
4,348243,252216,5,0.003422010224312544,0.006223566830158234,0.5498471260070801,0.2827202081680298,0.25,0.1339556872844696,0.421875
4,348243,252216,6,0.0033759474754333496,0.006052554585039616,0.5577723383903503,0.26970720291137695,0.24074074625968933,0.13336288928985596,0.421875
4,348243,252216,7,0.003484441665932536,0.006237270776182413,0.5586484670639038,0.25093844532966614,0.2222222238779068,0.13211415708065033,0.421875
4,348243,252216,8,0.003367544384673238,0.005891968496143818,0.5715482831001282,0.22291040420532227,0.18518517911434174,0.1281302124261856,0.421875
4,348243,252216,9,0.0032621424179524183,0.0056416806764900684,0.5782217383384705,0.21634134650230408,0.18518517911434174,0.12591511011123657,0.421875
4,348243,252216,10,0.0029719958547502756,0.0052769845351576805,0.5631996393203735,0.18224474787712097,0.14814814925193787,0.12642818689346313,0.421875
4,348243,252216,11,0.003182947402819991,0.005227646790444851,0.6088681221008301,0.2412412464618683,0.2222222238779068,0.1265099197626114,0.421875
4,348243,252216,12,0.0029895631596446037,0.004987769760191441,0.599378764629364,0.23254504799842834,0.20370370149612427,0.12892653048038483,0.421875
4,348243,252216,13,0.002891071140766144,0.004790178965777159,0.603541374206543,0.22660160064697266,0.21296297013759613,0.12944650650024414,0.421875
4,348243,252216,14,0.0028634413611143827,0.004744670819491148,0.603506863117218,0.220157653093338,0.18518517911434174,0.12895512580871582,0.421875
4,348243,252216,15,0.047571390867233276,0.011194862425327301,4.24939489364624,0.9299299120903015,0.8425925970077515,0.03911304101347923,0.421875
4,348243,252216,16,0.04644617810845375,0.012193169444799423,3.8091964721679688,0.9319944977760315,0.8425925970077515,0.032356634736061096,0.421875
4,348243,252216,17,0.03980373963713646,0.011189686134457588,3.5571811199188232,0.9319319128990173,0.8333333134651184,0.03131658211350441,0.421875
4,348243,252216,18,0.034622080624103546,0.010347297415137291,3.3460023403167725,0.932620108127594,0.8425925970077515,0.02818295732140541,0.421875
4,348243,252216,19,0.02805882878601551,0.009055600501596928,3.0985054969787598,0.9348723888397217,0.8425925970077515,0.022043965756893158,0.421875
4,348243,252216,20,0.05784059315919876,0.03083956614136696,1.8755320310592651,0.7734609842300415,0.6574074029922485,0.1119496077299118,0.421875
4,348243,252216,21,0.06374441832304001,0.031804222613573074,2.004275321960449,0.77896648645401,0.6574074029922485,0.10368607193231583,0.421875
4,348243,252216,22,0.05182702839374542,0.02707730047404766,1.9140397310256958,0.7775900959968567,0.6481481194496155,0.10184469074010849,0.421875
4,348243,252216,23,0.04136068746447563,0.022617775946855545,1.8286805152893066,0.7683933973312378,0.6481481194496155,0.10824719071388245,0.421875
4,348243,252216,24,0.03759749233722687,0.020073143765330315,1.873024582862854,0.7722722887992859,0.6481481194496155,0.10609559714794159,0.421875
4,348243,252216,25,0.03362906351685524,0.018196627497673035,1.8480931520462036,0.7714589834213257,0.6481481194496155,0.10749054700136185,0.421875
4,348243,252216,26,0.042636603116989136,0.02456573396921158,1.7356128692626953,0.7542542815208435,0.6388888955116272,0.12600204348564148,0.421875
4,348243,252216,27,0.0881926640868187,0.053810931742191315,1.6389358043670654,0.7414914965629578,0.6296296119689941,0.13722959160804749,0.421875
5,421834,523811,0,0.0009734676568768919,0.0022904083598405123,0.4250192642211914,0.412042498588562,0.0,0.14549052715301514,0.0546875
5,421834,523811,1,0.0014098171377554536,0.002931592520326376,0.48090487718582153,0.4409681260585785,0.0,0.1532801389694214,0.0546875
5,421834,523811,2,0.002470489591360092,0.004255890846252441,0.580487072467804,0.381936252117157,0.0,0.1358419954776764,0.0546875
5,421834,523811,3,0.002678593387827277,0.004353116732090712,0.6153277158737183,0.37987011671066284,0.0,0.1325477659702301,0.0546875
5,421834,523811,4,0.003124824957922101,0.004623170010745525,0.6759052872657776,0.40731996297836304,0.0,0.12483424693346024,0.0546875
5,421834,523811,5,0.003246055683121085,0.004512424115091562,0.7193596363067627,0.4285714328289032,0.0,0.11845995485782623,0.0546875
5,421834,523811,6,0.003508214373141527,0.0045948028564453125,0.7635179162025452,0.44480520486831665,0.0,0.11451997607946396,0.0546875
5,421834,523811,7,0.003953057341277599,0.004911855328828096,0.8047991991043091,0.4784533679485321,0.0,0.11235170811414719,0.0546875
5,421834,523811,8,0.003675233805552125,0.0047402577474713326,0.7753236293792725,0.4185360074043274,0.0,0.10994157940149307,0.0546875
5,421834,523811,9,0.0037421437446027994,0.004735459573566914,0.7902387976646423,0.42148759961128235,0.0,0.10754622519016266,0.0546875
5,421834,523811,10,0.0034331046044826508,0.004447788465768099,0.7718677520751953,0.38429751992225647,0.0,0.10688747465610504,0.0546875
5,421834,523811,11,0.0033087371848523617,0.004289010539650917,0.7714453339576721,0.383707195520401,0.0,0.10631308704614639,0.0546875
5,421834,523811,12,0.003080513793975115,0.004018500447273254,0.7665829062461853,0.38311687111854553,0.0,0.10591933131217957,0.0546875
5,421834,523811,13,0.00295273051597178,0.00375324091874063,0.7867149114608765,0.40820541977882385,0.0,0.10403113067150116,0.0546875
5,421834,523811,14,0.0028227425646036863,0.0036456133238971233,0.7742846608161926,0.3952184319496155,0.0,0.10427781194448471,0.0546875
5,421834,523811,15,0.0028621088713407516,0.0035402104258537292,0.8084572553634644,0.3713105022907257,0.0,0.10507570207118988,0.0546875
5,421834,523811,16,0.0045083374716341496,0.003709149546921253,1.2154638767242432,0.3780991733074188,0.0714285746216774,0.10645590722560883,0.0546875
5,421834,523811,17,0.004260903224349022,0.003541027195751667,1.2032958269119263,0.35005903244018555,0.0714285746216774,0.10576210170984268,0.0546875
5,421834,523811,18,0.004580787383019924,0.00353703903965652,1.2950910329818726,0.42975205183029175,0.0714285746216774,0.10820380598306656,0.0546875
5,421834,523811,19,0.004383567254990339,0.003354108426719904,1.3069247007369995,0.509149968624115,0.0714285746216774,0.11275893449783325,0.0546875
5,421834,523811,20,0.01789618656039238,0.016510767862200737,1.0839099884033203,0.6198347210884094,0.0714285746216774,0.14365115761756897,0.0546875
5,421834,523811,21,0.01943589374423027,0.021190334111452103,0.9172056317329407,0.5900236368179321,0.0714285746216774,0.17866089940071106,0.0546875
5,421834,523811,22,0.017426664009690285,0.017734669148921967,0.982632577419281,0.627213716506958,0.0,0.1698429435491562,0.0546875
5,421834,523811,23,0.013731099665164948,0.013659478165209293,1.0052433013916016,0.6165879368782043,0.0,0.16752824187278748,0.0546875
5,421834,523811,24,0.01217669527977705,0.01209426112473011,1.006816029548645,0.6204250454902649,0.0,0.16745401918888092,0.0546875
5,421834,523811,25,0.01103960257023573,0.010979588143527508,1.0054659843444824,0.6248524188995361,0.0,0.1675514429807663,0.0546875
5,421834,523811,26,0.014108246192336082,0.013626963831484318,1.035318374633789,0.6517119407653809,0.0714285746216774,0.17872872948646545,0.0546875
5,421834,523811,27,0.030270513147115707,0.02913547120988369,1.0389573574066162,0.6531876921653748,0.0714285746216774,0.18187843263149261,0.0546875
