bg_miss_frac,fARI,foreground_pixels,image_id,mBO,mIoU,map_ambiguous_patch_frac,map_kind,map_pair_overlap_mean,map_top1_top2_margin_mean,merge_frac,n_gt,n_objects_caption,n_pred_on_fg,object_dominant_frac_mean,sample_index,split_frac,valid_object_count
0.0,1.0,204461,285,0.7799568176269531,0.38997840881347656,0.0,"sigmoid_dot",nan,inf,0.0,1,1,1,1.0,0,0.0,1
0.0,0.5527153611183167,16387,4765,0.050231728702783585,0.23996210098266602,1.0,"sigmoid_dot",0.9998993873596191,1.631238956179004e-05,0.1179593580277049,2,2,2,0.8120603848625911,1,0.1179593580277049,2
0.0,0.5047940611839294,126719,7386,0.1715293824672699,0.22061365842819214,1.0,"sigmoid_dot",0.989879310131073,0.0003205755492672324,0.07590022017219202,5,3,3,0.867145376218506,2,0.08098233098430385,3
0.0,0.19134271144866943,178662,8277,0.2503504157066345,0.2623084783554077,1.0,"sigmoid_dot",0.9997071027755737,2.100419123962638e-06,0.20708376711332013,3,8,5,0.8328122824900577,3,0.05232785930975809,8
0.0,0.26881465315818787,149794,9400,0.10959027707576752,0.087251216173172,1.0,"sigmoid_dot",0.9993428587913513,9.450473044125829e-07,0.5692551103515494,18,10,10,0.6317490956494545,4,0.30887752513451805,10
0.0,0.29720237851142883,122778,10707,0.12335073947906494,0.11318540573120117,1.0,"sigmoid_dot",0.9912363886833191,9.807953756535426e-05,0.463030836143283,14,12,12,0.7158267812078277,5,0.17095896659010573,12
0.0,0.22421063482761383,76679,11760,0.21739108860492706,0.23224645853042603,1.0,"sigmoid_dot",0.999971866607666,1.5610456102876924e-05,0.3570990753661368,3,3,3,0.6167463538303409,6,0.3570990753661368,3
0.0,0.0,47804,13201,0.09243489801883698,0.26801809668540955,0.0,"sigmoid_dot",nan,inf,0.03742364655677349,2,1,1,1.0,7,0.0,1
0.0,0.0,260056,14831,0.4966597259044647,0.2678299844264984,0.0,"sigmoid_dot",nan,inf,0.3545544036669025,2,1,1,1.0,8,0.0,1
0.0,1.0,66160,15746,0.25238037109375,0.373809814453125,0.0,"sigmoid_dot",nan,inf,0.0,1,1,1,1.0,9,0.0,1
